record_id,station_id,station_name,measured_at,temperature_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_direction,pm10_ugm3,pm25_ugm3,rainfall_mm,battery_pct,status
125393,ST-07,공주관측소,05-May-2025 20:00:00,18.0,61.1,1020.4,2.32,E,31.9,19.3,6.5,42.7,정상
125394,ST-10,서산관측소,2025/11/08 15:00,11.9,65.7,1018.2,3.26,NW,,,0.0,33.8,OK
125395,ST-04,세종관측소,2025-10-26 19:30:00,11.4,79.0,1012.0,3.12,S,13.4,10.4,0.0,41.1,OK
125396,ST-12,아산관측소,2025-03-15 10:00:00,8.3,90.1,1018.2,2.53,NW,46.4,20.3,0.0,67.1,정상
125397,ST-05,청주관측소,2025-05-06 07:30:00,16.2,59.9,1019.4,0.87,북,20.1,15.6,0.0,42.8,OK
125398,ST-09,보령관측소,2025-08-10 22:30:00,23.6,58.6,1019.8,0.47,NW,13.9,12.0,0.0,75.2,정상
125399,ST-11,당진관측소,2025-10-14 09:00:00,11.4,68.8,1019.0,1.32,SE,7.6,0.5,0.0,45.9,정상
125400,ST-03,신탄진관측소,2025-03-22 19:30:00,10.4,77.9,1026.5,2.49,NW,42.2,28.7,0.0,62.2,오류
125401,ST-09,보령관측소,2025-10-29 23:30:00,7.6,70.0,1004.2,2.28,N,24.5,12.5,0.0,38.5,MAINT
125402,ST-08,논산관측소,2025/08/18 16:30,27.3,60.2,1009.9,0.47,N,24.0,16.5,0.0,73.4,OK
125403,ST-10,서산관측소,2025-02-18 06:30:00,-2.5,87.6,1016.6,1.75,N,12.8,8.1,0.0,76.6,점검
125404,ST-05,청주관측소,2025-03-09 02:30:00,-2.7,75.9,1018.3,1.81,W,48.2,31.7,2.3,69.6,정상
125405,ST-09,보령관측소,2025-08-26 23:30:00,15.7,77.8,1006.8,1.96,NE,10.9,7.1,0.0,67.4,정상
125406,ST-03,신탄진관측소,2025-10-05 15:00:00,20.7,68.0,1002.2,6.81,S,32.2,16.5,0.0,49.5,정상
125407,ST-07,공주관측소,2025/02/03 22:30,-1.5,84.6,1005.9,2.27,E,9.9,4.7,0.0,85.2,정상
125408,ST-10,서산관측소,2025-05-18 19:00:00,20.6,61.9,1012.4,1.18,E,71.9,43.0,0.0,37.3,OK
125409,ST-10,서산관측소,2025-10-12 05:30:00,9.5,72.7,1020.7,0.72,SW,21.2,12.4,0.0,46.4,정상
125410,ST-02,유성관측소,2025-11-20 21:00:00,7.4,90.3,1017.2,0.56,SE,24.7,11.9,0.0,28.1,정상
125411,ST-01,대덕관측소,2025/10/12 15:30,18.3,60.7,1023.6,3.61,S,47.2,18.2,0.0,47.3,오류
125412,ST-07,공주관측소,2025/06/27 16:00,28.0,74.2,1018.3,1.36,SW,52.5,32.2,0.0,95.0,MAINT
125413,ST-05,청주관측소,2025-01-04 06:00:00,-7.3,90.7,1015.3,3.77,SE,13.4,8.7,2.2,98.3,정상
125414,ST-06,천안관측소,2025-06-21 22:30:00,21.2,58.4,1023.4,0.81,NW,112.2,63.4,0.0,96.4,정상
125415,ST-06,천안관측소,2025-10-16 21:30:00,11.5,62.2,1018.5,0.96,W,65.6,32.4,0.0,44.5,정상
125416,ST-02,유성관측소,2025-07-27 23:00:00,22.3,67.9,995.2,0.86,SE,57.5,41.5,0.0,81.1,정상
125417,ST-05,청주관측소,2025-06-17 03:30:00,17.0,74.0,1006.3,2.12,NE,25.5,,0.0,100.0,OK
125418,ST-08,논산관측소,2025-04-04 03:00:00,7.9,87.8,1005.0,1.56,SW,70.0,36.0,0.0,57.6,정상
125419,ST-06,천안관측소,2025-04-10 16:30:00,14.1,76.4,1012.7,1.62,S,45.2,26.7,,55.7,OK
125420,ST-07,공주관측소,2025/06/27 06:00,14.7,74.5,1007.6,5.58,SW,43.3,22.6,0.0,95.0,MAINT
125421,ST-04,세종관측소,2025-04-23 17:00:00,17.2,,1014.5,1.55,남동,12.6,8.7,0.0,49.2,OK
125422,ST-11,당진관측소,2025/02/08 05:30,-3.3,79.0,1021.8,1.86,SW,28.4,22.6,0.0,80.8,MAINT
125423,ST-06,천안관측소,2025-08-05 08:30:00,20.8,76.5,1004.2,1.09,SW,32.1,12.9,0.0,75.8,OK
125424,ST-12,아산관측소,2025-08-23 03:30:00,18.4,77.1,1024.4,2.37,NW,37.7,15.7,0.0,69.2,정상
125425,ST-11,당진관측소,2025-08-03 14:30:00,27.0,67.7,1003.8,3.54,E,33.2,20.0,0.0,77.4,OK
125426,ST-09,보령관측소,2025-05-28 02:00:00,15.6,82.2,1012.3,4.69,E,31.3,12.5,0.0,30.7,오류
125427,ST-02,유성관측소,2025-09-20 23:30:00,10.7,85.0,1022.4,6.44,남,16.4,8.7,0.0,56.2,MAINT
125428,ST-01,대덕관측소,2025-12-03 01:30:00,0.7,79.7,1016.4,3.76,SE,8.0,10.0,0.0,98.4,NORMAL
125429,ST-05,청주관측소,2025/10/29 16:30,14.7,,1018.3,7.81,SE,8.7,6.8,6.3,38.5,정상
125430,ST-02,유성관측소,2025-11-18 21:30:00,4.0,66.6,1015.9,5.87,SE,15.1,9.4,4.5,29.2,normal
125431,ST-08,논산관측소,2025-09-07 16:00:00,29.3,63.1,1010.6,8.05,SW,37.6,17.8,0.0,61.9,ERROR
125432,ST-07,공주관측소,2025-04-20 23:30:00,10.2,68.0,1014.9,3.85,남서,10.1,7.1,0.0,49.1,정상
125433,ST-08,논산관측소,2025/10/21 09:30,10.8,86.1,1004.8,1.03,NE,38.7,26.6,0.0,42.0,정상
125434,ST-06,천안관측소,2025-08-29 02:00:00,14.0,80.4,1016.9,2.71,E,65.9,29.5,0.0,67.0,OK
125435,ST-06,천안관측소,2025/01/24 17:00,4.5,83.5,1010.3,0.16,E,9.2,6.5,0.0,89.4,normal
125436,ST-04,세종관측소,21-Sep-2025 12:00:00,21.9,77.6,1011.0,1.09,W,27.0,12.7,0.0,54.7,오류
125437,ST-09,보령관측소,2025-07-16 06:30:00,20.3,79.5,1010.9,5.92,남,22.8,9.0,0.0,86.7,점검중
125438,ST-08,논산관측소,10-Oct-2025 21:30:00,15.3,60.7,1019.2,1.2,NW,7.7,5.3,0.0,46.7,정상
125439,ST-10,서산관측소,26-Nov-2025 21:00:00,1.1,74.0,1007.9,3.89,NW,14.4,10.5,0.0,26.0,ERROR
125440,ST-01,대덕관측소,2025-02-23 04:30:00,2.1,67.9,1009.4,4.3,W,14.1,5.9,0.0,76.0,정상
125441,ST-12,아산관측소,04-May-2025 00:00:00,13.6,71.9,1015.8,1.09,W,25.3,10.9,0.0,43.2,OK
125442,ST-11,당진관측소,2025-10-18 00:00:00,9.5,75.8,1007.3,0.31,NE,32.3,21.4,0.0,43.1,OK
125443,ST-01,대덕관측소,2025/05/25 09:30,20.5,69.4,1009.2,3.36,E,38.4,23.5,0.0,35.3,점검중
125444,ST-09,보령관측소,2025-06-19 06:30:00,23.3,56.5,1009.5,0.14,N,11.4,4.5,4.2,100.0,점검중
125445,ST-05,청주관측소,2025-07-11 18:30:00,28.3,58.9,1010.9,5.96,S,51.9,30.7,0.0,87.5,정상
125446,ST-06,천안관측소,2025-05-29 12:30:00,22.7,73.0,1017.3,2.41,E,53.0,29.1,0.0,32.8,정상
125447,ST-06,천안관측소,2025-05-17 14:00:00,24.8,59.7,1013.6,1.44,E,60.4,28.9,0.0,38.2,OK
125448,ST-01,대덕관측소,2025-02-03 09:00:00,5.6,70.8,1021.8,2.05,W,19.2,13.7,0.0,84.9,OK
125449,ST-10,서산관측소,2025-09-21 19:30:00,,66.4,998.4,2.11,NW,38.3,,0.0,56.3,OK
125450,ST-02,유성관측소,2025-02-21 00:30:00,-1.6,95.9,1025.9,1.16,SW,40.3,21.3,0.0,75.9,정상
125451,ST-07,공주관측소,2025-02-10 21:30:00,0.2,90.9,1018.1,2.34,NW,28.6,15.7,0.0,80.7,정상
125452,ST-03,신탄진관측소,2025-11-06 18:30:00,8.9,78.9,1005.8,1.17,W,21.7,10.2,0.0,34.4,정상
125453,ST-01,대덕관측소,2025/04/21 00:00,10.9,60.5,1019.8,1.92,S,21.3,15.5,0.0,48.9,정상
125454,ST-09,보령관측소,24-Jul-2025 22:30:00,22.0,73.0,1013.8,3.53,NE,12.9,9.2,0.0,83.1,정상
125455,ST-01,대덕관측소,2025-01-06 23:00:00,-1.3,84.8,1027.9,3.56,S,15.7,7.9,0.0,96.7,점검중
125456,ST-11,당진관측소,2025-07-28 03:00:00,16.3,58.7,1013.8,1.94,NE,30.7,21.4,0.0,80.7,정상
125457,ST-07,공주관측소,2025-08-06 15:00:00,26.5,61.4,1023.1,1.82,NW,42.9,26.7,0.0,75.3,MAINT
125458,ST-08,논산관측소,2025/09/10 22:30,18.8,,1019.4,2.77,S,14.6,7.3,0.0,60.0,정상
125459,ST-06,천안관측소,2025-01-09 06:30:00,-1.7,58.6,1016.5,2.89,S,13.7,9.8,,96.2,OK
125460,ST-03,신탄진관측소,2025-05-15 09:00:00,18.5,62.5,1010.0,0.94,SW,13.3,6.5,0.0,41.1,정상
125461,ST-08,논산관측소,2025-09-23 16:00:00,-999.0,,1015.8,0.94,NW,41.2,27.7,0.0,53.4,ERROR
125462,ST-04,세종관측소,2025-01-02 04:30:00,-1.7,82.9,1014.9,1.77,NW,16.0,12.1,0.0,98.2,오류
125463,ST-11,당진관측소,2025-09-14 11:00:00,18.0,,1008.9,1.67,SE,49.3,27.4,0.0,60.3,ERROR
125464,ST-07,공주관측소,2025-10-07 22:30:00,11.8,80.9,1012.8,5.47,SE,27.4,17.1,1.3,48.5,normal
125465,ST-09,보령관측소,2025-04-23 10:30:00,13.5,72.8,1019.1,2.08,W,14.8,11.1,0.0,48.8,오류
125466,ST-11,당진관측소,2025/03/02 02:00,-5.1,90.3,1018.6,3.98,W,19.5,10.3,0.9,72.2,정상
125467,ST-04,세종관측소,25-Sep-2025 11:00:00,20.6,55.6,1009.4,1.23,N,22.9,12.1,0.0,54.8,정상
125468,ST-02,유성관측소,2025-06-30 13:00:00,29.2,53.4,1002.1,2.22,NW,14.0,10.1,0.0,93.0,OK
125469,ST-07,공주관측소,2025-03-15 21:00:00,7.6,72.2,1012.3,3.37,SW,10.7,5.0,1.1,66.4,점검
125470,ST-03,신탄진관측소,2025-09-23 05:30:00,13.5,79.5,1016.7,1.77,SW,50.9,28.4,0.0,54.7,점검
125471,ST-02,유성관측소,2025-07-31 12:30:00,23.8,81.6,1006.7,3.62,E,22.1,18.0,0.0,79.0,NORMAL
125472,ST-11,당진관측소,2025-01-02 17:30:00,1.3,92.4,1011.9,2.48,NE,5.6,,0.0,97.8,오류
125473,ST-07,공주관측소,2025-01-25 18:30:00,1.6,73.9,1028.6,0.72,E,73.5,43.2,0.0,88.2,점검
125474,ST-07,공주관측소,2025/04/09 14:00,,67.0,1005.6,1.32,E,115.0,83.3,2.1,54.9,정상
125475,ST-06,천안관측소,2025-08-22 01:00:00,,58.0,1020.4,1.8,S,10.1,7.3,0.0,69.6,정상
125476,ST-04,세종관측소,2025-09-05 12:30:00,24.3,42.6,1010.2,3.88,E,48.2,29.3,0.0,,OK
125477,ST-03,신탄진관측소,27-Mar-2025 05:00:00,7.2,85.9,1017.5,5.89,NE,44.9,30.9,0.0,59.4,MAINT
125478,ST-11,당진관측소,2025-01-22 11:30:00,-0.9,77.9,1013.2,2.25,N,15.2,9.4,0.0,90.8,OK
125479,ST-12,아산관측소,2025-05-12 08:30:00,17.7,52.5,1004.8,3.83,SW,91.1,60.1,0.0,40.1,점검중
125480,ST-12,아산관측소,2025-05-03 15:30:00,25.2,50.0,1012.2,2.3,SW,42.3,,0.0,45.7,정상
125481,ST-03,신탄진관측소,2025-06-05 11:00:00,27.0,61.9,1013.9,3.73,E,47.1,36.9,0.0,28.1,ERROR
125482,ST-10,서산관측소,2025-03-01 09:30:00,6.5,85.7,1014.1,-999.0,S,16.4,8.2,0.0,72.5,정상
125483,ST-10,서산관측소,2025-09-25 07:30:00,11.6,76.4,1003.3,1.53,N,27.0,15.2,0.0,52.9,점검중
125484,ST-05,청주관측소,2025/02/13 12:30,4.0,84.9,1010.6,1.55,SE,26.8,18.4,4.6,81.1,ERROR
125485,ST-06,천안관측소,2025-08-07 21:00:00,19.0,62.7,1014.0,2.45,S,16.2,8.3,1.7,77.0,점검
125486,ST-01,대덕관측소,2025-09-30 11:00:00,17.4,60.5,1013.0,4.16,SE,28.4,23.7,0.0,51.2,정상
125487,ST-05,청주관측소,2025-03-28 00:00:00,2.8,91.1,1010.2,4.34,N,48.3,32.2,0.0,61.2,ERROR
125488,ST-05,청주관측소,2025-10-02 12:00:00,18.4,63.7,1018.7,2.47,S,14.1,7.6,0.0,49.5,정상
125489,ST-10,서산관측소,2025-03-29 08:30:00,8.5,58.4,1003.7,1.91,SW,17.5,11.4,0.0,60.0,OK
125490,ST-06,천안관측소,2025-05-17 21:30:00,17.5,74.7,1010.2,2.27,E,112.0,58.4,0.0,37.9,ERROR
125491,ST-06,천안관측소,2025/11/17 04:30,-1.3,73.9,1009.3,0.83,SE,40.5,23.4,2.3,29.6,normal
125492,ST-03,신탄진관측소,2025-08-23 20:30:00,20.1,71.6,998.5,2.01,E,60.6,29.5,0.0,69.1,정상
125493,ST-04,세종관측소,06-Sep-2025 17:00:00,21.5,73.2,1014.4,3.79,N,21.3,7.4,1.2,62.7,OK
125494,ST-07,공주관측소,2025-04-10 09:30:00,9.0,71.7,1012.4,2.75,W,33.9,8.3,0.0,55.7,OK
125495,ST-01,대덕관측소,11-Nov-2025 09:30:00,9.5,67.2,1005.9,1.16,NE,49.7,35.5,0.0,33.1,normal
125496,ST-01,대덕관측소,2025/04/23 12:00,20.0,65.3,1014.4,2.02,N,35.5,26.0,0.0,48.4,오류
125497,ST-06,천안관측소,2025-01-17 03:30:00,-7.5,88.0,1014.9,3.89,SE,21.8,15.7,0.0,93.9,normal
125498,ST-02,유성관측소,2025-10-09 20:30:00,15.7,61.1,1016.7,0.89,E,7.9,3.7,0.0,47.0,정상
125499,ST-05,청주관측소,2025/08/30 11:00,22.2,68.5,1014.6,0.39,W,11.1,10.5,0.0,64.6,점검중
125500,ST-08,논산관측소,2025-03-18 08:30:00,6.2,61.1,1012.4,4.04,E,51.6,34.4,0.0,66.1,normal
125501,ST-01,대덕관측소,2025-12-02 03:00:00,-2.6,75.9,1022.5,2.22,S,5.1,0.7,0.0,98.1,점검중
125502,ST-08,논산관측소,2025-03-23 11:30:00,13.3,74.6,1007.2,1.77,남서,32.0,15.1,0.0,62.8,ERROR
125503,ST-03,신탄진관측소,2025/02/24 16:30,9.6,82.6,1020.5,5.51,NE,31.3,15.2,0.0,75.5,OK
125504,ST-12,아산관측소,2025-09-13 00:00:00,16.2,86.3,1018.3,4.16,S,34.1,16.7,0.0,58.2,OK
125505,ST-12,아산관측소,2025-07-24 00:30:00,21.5,64.6,1014.4,1.78,W,27.9,18.7,0.0,82.7,MAINT
125506,ST-06,천안관측소,2025-07-28 14:00:00,26.4,61.4,1002.6,4.83,S,62.4,39.4,0.0,80.7,점검중
125507,ST-08,논산관측소,20-Mar-2025 05:30:00,4.5,79.6,1003.2,2.09,NW,12.1,10.6,1.6,63.8,오류
125508,ST-02,유성관측소,01-Jun-2025 07:00:00,15.6,77.9,1021.1,0.96,S,44.5,30.6,0.0,30.0,점검
125509,ST-04,세종관측소,2025-01-14 05:00:00,-4.1,87.2,1006.4,1.06,E,22.9,13.9,0.0,93.2,점검중
125510,ST-07,공주관측소,2025-07-02 11:30:00,27.5,51.2,1013.1,0.18,N,31.3,11.8,0.0,92.9,OK
125511,ST-08,논산관측소,2025/11/10 06:30,1.9,76.5,1009.3,0.22,S,24.5,15.3,0.0,33.7,OK
125512,ST-02,유성관측소,2025/11/01 08:30,3.9,57.1,1011.0,3.2,NE,46.2,22.6,0.0,36.9,오류
125513,ST-08,논산관측소,2025-07-17 14:00:00,30.8,52.8,1003.6,4.0,W,24.1,20.7,0.0,86.7,점검중
125514,ST-03,신탄진관측소,2025-07-03 00:00:00,22.7,75.6,1015.7,0.9,E,27.7,13.2,0.0,92.5,OK
125515,ST-11,당진관측소,2025-09-22 02:30:00,8.2,88.8,1015.6,4.29,SW,47.4,34.6,0.0,56.2,정상
125516,ST-09,보령관측소,2025/09/25 23:30,11.4,74.0,1020.2,6.48,SE,16.3,12.9,0.0,53.5,MAINT
125517,ST-01,대덕관측소,2025-04-29 03:00:00,11.2,66.6,1008.6,2.3,SE,120.8,58.9,0.0,45.6,정상
125518,ST-05,청주관측소,2025-04-30 06:30:00,10.4,74.5,1013.9,1.08,NW,32.1,24.2,0.0,45.4,normal
125519,ST-03,신탄진관측소,2025-04-07 00:30:00,9.6,,1002.4,2.58,NE,74.3,33.4,0.0,56.4,정상
125520,ST-04,세종관측소,2025-09-15 10:30:00,20.8,67.7,1011.0,0.36,N,14.0,8.2,0.0,59.9,MAINT
125521,ST-10,서산관측소,2025-02-20 18:00:00,5.9,80.0,1014.1,3.44,N,37.2,21.3,0.0,76.2,점검중
125522,ST-02,유성관측소,2025-01-05 04:00:00,-9.1,91.9,1019.8,3.86,NE,21.6,16.2,0.0,97.4,정상
125523,ST-01,대덕관측소,2025-03-09 13:30:00,-999.0,73.0,1005.1,0.38,NW,22.0,15.5,0.0,70.3,정상
125524,ST-06,천안관측소,2025/03/10 12:30,9.7,77.6,1017.2,3.95,NW,78.4,41.6,0.0,69.1,정상
125525,ST-02,유성관측소,2025-07-08 23:00:00,17.3,66.1,1012.3,1.59,N,58.7,42.6,0.0,88.8,정상
125526,ST-04,세종관측소,26-Sep-2025 14:30:00,21.7,66.0,1006.7,2.85,NW,21.8,10.9,0.0,52.3,OK
125527,ST-08,논산관측소,2025/08/23 01:00,19.5,63.1,1019.9,3.75,SE,82.2,44.5,0.0,69.7,점검
125528,ST-03,신탄진관측소,2025/02/09 10:00,-999.0,86.7,1004.7,2.3,E,55.4,34.8,0.0,82.0,오류
125529,ST-12,아산관측소,2025/02/15 11:00,4.7,81.1,1005.4,2.48,SE,12.3,5.7,0.0,78.0,정상
125530,ST-10,서산관측소,2025-07-19 02:00:00,,76.0,1008.8,1.0,E,49.5,22.1,0.0,85.1,점검중
125531,ST-10,서산관측소,2025/01/18 16:30,4.8,68.3,1011.5,4.24,NW,57.3,36.3,0.0,,MAINT
125532,ST-02,유성관측소,2025-11-28 17:30:00,3.5,88.2,1027.0,2.58,북,46.9,28.2,0.0,23.9,정상
125533,ST-06,천안관측소,2025-02-16 09:30:00,2.7,75.4,1002.6,3.03,SW,17.1,5.8,0.0,77.9,오류
125534,ST-05,청주관측소,2025-04-06 18:00:00,13.1,77.4,1013.2,1.47,SE,137.2,69.8,0.0,55.3,정상
125535,ST-04,세종관측소,2025-11-26 11:30:00,9.7,76.2,1003.0,2.36,NW,18.6,9.2,0.0,27.2,OK
125536,ST-02,유성관측소,2025-02-07 06:30:00,-3.5,82.7,1021.9,0.41,NE,18.2,7.8,0.0,83.0,정상
125537,ST-02,유성관측소,2025-10-14 01:00:00,4.4,71.3,1013.3,1.34,NE,15.2,5.2,0.0,46.3,OK
125538,ST-02,유성관측소,2025-02-25 06:00:00,-1.9,61.8,1022.6,3.77,W,34.1,15.1,0.0,74.8,정상
125539,ST-07,공주관측소,2025/05/30 03:00,11.9,70.4,1015.1,3.46,E,43.8,26.7,0.0,32.3,OK
125540,ST-05,청주관측소,2025-02-17 03:30:00,-3.6,78.0,1024.0,1.09,SW,29.9,18.3,0.0,78.5,오류
125541,ST-04,세종관측소,2025-04-28 19:30:00,17.9,75.4,1016.8,6.65,SW,55.2,38.0,0.0,46.9,OK
125542,ST-12,아산관측소,2025-08-28 14:30:00,26.9,59.9,1006.9,1.05,S,68.3,35.3,0.0,67.3,점검
125543,ST-04,세종관측소,2025-11-30 09:30:00,5.2,89.1,1015.6,2.01,NW,28.6,18.2,,99.3,정상
125544,ST-10,서산관측소,2025-06-30 02:00:00,15.3,73.3,1023.1,6.26,E,46.0,20.4,0.0,94.9,정상
125545,ST-09,보령관측소,2025-09-08 03:00:00,16.3,71.1,1016.5,5.81,S,16.4,8.3,0.0,64.1,정상
125546,ST-04,세종관측소,10-Apr-2025 17:30:00,15.1,67.4,1008.5,3.6,N,23.6,9.6,0.0,54.7,NORMAL
125547,ST-09,보령관측소,2025/10/01 19:30,19.5,71.1,1006.2,4.53,W,21.6,12.9,0.0,49.9,정상
125548,ST-10,서산관측소,2025-07-22 10:30:00,28.1,56.4,1003.9,3.13,SE,46.1,31.8,1.1,83.3,정상
125549,ST-05,청주관측소,2025-08-27 20:30:00,19.4,64.2,1027.4,2.23,E,30.6,14.2,0.0,67.1,정상
125550,ST-02,유성관측소,2025-08-27 11:30:00,24.7,63.6,1015.4,3.82,N,19.9,14.9,,67.4,정상
125551,ST-03,신탄진관측소,2025/02/01 18:30,4.3,87.5,1013.4,5.56,SW,17.2,13.1,0.0,85.8,정상
125552,ST-08,논산관측소,2025-11-21 11:30:00,8.1,78.1,997.1,4.26,SE,20.7,11.8,0.0,28.8,OK
125553,ST-10,서산관측소,26-Apr-2025 06:00:00,11.7,73.9,1019.8,1.96,NE,8.9,6.3,0.0,47.4,normal
125554,ST-04,세종관측소,2025-09-29 04:30:00,12.3,,1006.5,1.54,NE,27.5,23.0,3.7,52.4,정상
125555,ST-02,유성관측소,2025-08-31 09:00:00,17.9,57.8,1009.9,3.47,NW,21.3,14.9,0.0,66.3,정상
125556,ST-06,천안관측소,2025-08-06 05:00:00,16.9,78.3,1009.9,3.27,SE,30.3,20.2,0.0,77.2,normal
125557,ST-10,서산관측소,2025-11-14 00:30:00,3.9,,1015.5,1.84,N,54.8,33.5,0.0,30.9,정상
125558,ST-04,세종관측소,08-Jan-2025 08:30:00,-1.4,83.7,1023.4,2.48,N,14.4,4.7,0.0,95.4,NORMAL
125559,ST-11,당진관측소,2025-05-24 10:00:00,,65.7,999.6,0.25,남,42.0,28.0,0.0,34.7,OK
125560,ST-10,서산관측소,2025-05-18 06:30:00,15.0,65.7,1013.1,0.17,북,26.8,21.1,0.0,37.4,정상
125561,ST-11,당진관측소,2025-04-11 12:00:00,12.5,74.5,1006.3,0.58,NE,35.3,19.8,0.0,54.7,점검중
125562,ST-01,대덕관측소,29-Nov-2025 13:00:00,5.0,75.8,1012.8,2.36,NW,14.2,9.9,0.0,24.3,ERROR
125563,ST-11,당진관측소,2025-09-18 23:00:00,11.4,65.1,1014.3,0.94,E,34.4,28.1,0.0,57.1,OK
125564,ST-09,보령관측소,2025-02-18 20:30:00,2.9,71.1,1020.7,1.11,NE,45.5,26.7,0.0,78.1,점검
125565,ST-03,신탄진관측소,2025-03-25 21:30:00,9.8,84.3,1000.9,2.25,S,31.2,15.7,0.0,60.9,OK
125566,ST-12,아산관측소,2025-08-15 05:30:00,17.9,73.3,1007.3,2.81,NW,41.9,15.6,0.0,72.0,정상
125567,ST-12,아산관측소,2025-01-21 01:30:00,-3.3,83.4,1009.9,0.33,SE,41.4,27.5,0.0,91.4,normal
125568,ST-04,세종관측소,2025-09-08 12:00:00,26.7,60.1,1009.1,4.7,N,44.2,,0.0,62.1,normal
125569,ST-01,대덕관측소,2025-02-04 10:00:00,3.6,74.5,1021.2,2.11,NW,14.8,9.9,0.7,85.9,OK
125570,ST-10,서산관측소,2025-12-04 06:00:00,0.1,87.8,1011.2,2.52,SW,10.8,4.8,0.0,98.1,ERROR
125571,ST-07,공주관측소,2025-08-26 00:30:00,16.8,53.7,1008.5,0.14,W,31.3,,0.0,67.7,OK
125572,ST-08,논산관측소,2025-05-21 09:30:00,19.5,120.2,1008.8,0.93,SW,,11.8,0.0,35.4,정상
125573,ST-03,신탄진관측소,2025/07/17 14:30,27.8,55.8,1013.1,4.97,S,11.9,8.5,0.0,86.5,OK
125574,ST-04,세종관측소,2025-07-01 13:30:00,29.9,70.1,1012.2,4.1,E,8.9,4.6,0.0,92.3,정상
125575,ST-09,보령관측소,2025-06-08 10:00:00,21.2,73.2,991.8,1.03,NE,102.0,54.6,0.0,27.7,점검중
125576,ST-02,유성관측소,2025-11-15 01:30:00,0.5,79.5,1016.6,2.73,W,15.0,14.9,0.0,31.4,정상
125577,ST-07,공주관측소,2025-07-24 11:30:00,,43.1,1016.7,9.1,N,33.1,21.2,0.0,81.8,NORMAL
125578,ST-11,당진관측소,2025-04-10 01:30:00,3.2,80.0,1011.2,8.58,SW,35.3,16.8,0.0,55.3,NORMAL
125579,ST-09,보령관측소,04-Nov-2025 23:30:00,8.0,71.3,1019.7,2.46,SW,13.3,6.7,3.1,33.6,정상
125580,ST-10,서산관측소,2025/06/14 03:00,15.7,81.1,1021.1,1.01,N,44.3,30.2,0.0,24.7,정상
125581,ST-08,논산관측소,2025/03/23 15:00,11.6,,1017.7,2.49,W,109.5,,0.0,64.5,정상
125582,ST-04,세종관측소,2025-05-16 00:00:00,17.0,65.2,1017.4,3.69,E,18.1,12.2,0.0,38.4,normal
125583,ST-12,아산관측소,2025-01-13 13:00:00,4.7,80.2,1011.9,2.54,SE,22.9,8.2,0.0,94.0,정상
125584,ST-11,당진관측소,22-Jul-2025 17:30:00,26.9,62.7,1016.3,5.56,W,18.8,8.9,0.0,83.7,MAINT
125585,ST-08,논산관측소,2025-01-19 20:30:00,0.8,76.2,1012.0,0.21,E,34.1,18.4,0.0,91.8,정상
125586,ST-11,당진관측소,2025-08-23 03:30:00,14.1,78.7,1001.4,2.47,NE,27.9,15.2,0.0,69.0,오류
125587,ST-12,아산관측소,09-Dec-2025 01:00:00,-0.7,85.5,1016.3,2.4,S,13.9,9.5,0.0,96.9,OK
125588,ST-12,아산관측소,2025-07-10 08:00:00,25.5,54.7,1010.3,6.89,S,81.1,50.3,0.0,89.2,정상
125589,ST-01,대덕관측소,2025/10/04 21:00,12.2,77.9,1020.6,2.91,SE,13.9,6.9,0.0,50.0,점검중
125590,ST-01,대덕관측소,2025-10-25 19:00:00,13.9,66.3,1016.9,1.34,SE,18.7,10.8,0.0,40.7,OK
125591,ST-02,유성관측소,2025-03-10 15:30:00,11.1,92.6,1009.9,0.74,E,8.8,4.3,0.0,69.7,OK
125592,ST-01,대덕관측소,2025-03-29 04:30:00,6.7,81.8,1013.7,5.62,SW,41.1,20.3,0.0,60.2,OK
125593,ST-10,서산관측소,25-Apr-2025 19:30:00,18.7,64.2,1015.1,5.69,E,23.6,11.2,0.0,48.4,점검중
125594,ST-08,논산관측소,11-May-2025 18:30:00,19.9,61.4,1012.2,3.13,NE,83.9,49.3,0.0,41.2,정상
125595,ST-05,청주관측소,2025-02-09 19:00:00,4.6,,1025.8,1.71,NW,23.2,12.6,0.0,80.0,점검
125596,ST-02,유성관측소,2025-03-26 00:30:00,3.7,95.6,1014.7,1.53,S,15.4,9.7,0.0,60.0,정상
125597,ST-10,서산관측소,2025/12/13 21:00,1.1,77.4,1017.5,2.05,N,20.8,9.1,0.0,95.1,정상
125598,ST-07,공주관측소,2025-07-15 04:30:00,17.5,75.1,1012.8,3.82,남,22.1,13.9,0.0,86.5,MAINT
125599,ST-05,청주관측소,2025-11-22 19:00:00,10.7,68.4,1010.2,1.29,NE,17.7,11.5,0.0,27.7,OK
125600,ST-01,대덕관측소,2025-02-22 14:00:00,9.2,72.6,1015.7,2.18,S,74.5,53.2,0.0,76.2,정상
125601,ST-12,아산관측소,2025/06/22 21:30,24.7,66.9,1012.4,2.38,남서,59.8,34.9,0.0,97.2,normal
125602,ST-02,유성관측소,2025/07/15 01:00,21.5,57.8,1012.8,4.07,SW,90.1,42.0,0.0,86.9,정상
125603,ST-09,보령관측소,2025-05-04 05:00:00,10.6,58.8,1005.4,1.88,N,33.9,14.9,0.0,43.4,정상
125604,ST-08,논산관측소,2025-01-26 22:00:00,1.5,,1006.8,6.49,SW,26.4,17.2,0.0,88.3,정상
